code,codetype,code_description,event
C8470,ICD10CM,Any_malignancy,cci
C8471,ICD10CM,Any_malignancy,cci
C8472,ICD10CM,Any_malignancy,cci
C8473,ICD10CM,Any_malignancy,cci
C8474,ICD10CM,Any_malignancy,cci
C8475,ICD10CM,Any_malignancy,cci
C8476,ICD10CM,Any_malignancy,cci
C8477,ICD10CM,Any_malignancy,cci
C8478,ICD10CM,Any_malignancy,cci
C8479,ICD10CM,Any_malignancy,cci
C849,ICD10CM,Any_malignancy,cci
C8490,ICD10CM,Any_malignancy,cci
C8491,ICD10CM,Any_malignancy,cci
C8492,ICD10CM,Any_malignancy,cci
C8493,ICD10CM,Any_malignancy,cci
C8494,ICD10CM,Any_malignancy,cci
C8495,ICD10CM,Any_malignancy,cci
C8496,ICD10CM,Any_malignancy,cci
C8497,ICD10CM,Any_malignancy,cci
C8498,ICD10CM,Any_malignancy,cci
C8499,ICD10CM,Any_malignancy,cci
C84A,ICD10CM,Any_malignancy,cci
C84A0,ICD10CM,Any_malignancy,cci
C84A1,ICD10CM,Any_malignancy,cci
C84A2,ICD10CM,Any_malignancy,cci
C84A3,ICD10CM,Any_malignancy,cci
C84A4,ICD10CM,Any_malignancy,cci
C84A5,ICD10CM,Any_malignancy,cci
C84A6,ICD10CM,Any_malignancy,cci
C84A7,ICD10CM,Any_malignancy,cci
C84A8,ICD10CM,Any_malignancy,cci
C84A9,ICD10CM,Any_malignancy,cci
C84Z,ICD10CM,Any_malignancy,cci
C84Z0,ICD10CM,Any_malignancy,cci
C84Z1,ICD10CM,Any_malignancy,cci
C84Z2,ICD10CM,Any_malignancy,cci
C84Z3,ICD10CM,Any_malignancy,cci
C84Z4,ICD10CM,Any_malignancy,cci
C84Z5,ICD10CM,Any_malignancy,cci
C84Z6,ICD10CM,Any_malignancy,cci
C84Z7,ICD10CM,Any_malignancy,cci
C84Z8,ICD10CM,Any_malignancy,cci
C84Z9,ICD10CM,Any_malignancy,cci
C85,ICD10CM,Any_malignancy,cci
C8510,ICD10CM,Any_malignancy,cci
C8511,ICD10CM,Any_malignancy,cci
C8512,ICD10CM,Any_malignancy,cci
C8513,ICD10CM,Any_malignancy,cci
C8514,ICD10CM,Any_malignancy,cci
C8515,ICD10CM,Any_malignancy,cci
C8516,ICD10CM,Any_malignancy,cci
C8517,ICD10CM,Any_malignancy,cci
C8518,ICD10CM,Any_malignancy,cci
C8519,ICD10CM,Any_malignancy,cci
C852,ICD10CM,Any_malignancy,cci
C8520,ICD10CM,Any_malignancy,cci
C8521,ICD10CM,Any_malignancy,cci
C8522,ICD10CM,Any_malignancy,cci
C8523,ICD10CM,Any_malignancy,cci
C8524,ICD10CM,Any_malignancy,cci
C8525,ICD10CM,Any_malignancy,cci
C8526,ICD10CM,Any_malignancy,cci
C8527,ICD10CM,Any_malignancy,cci
C8528,ICD10CM,Any_malignancy,cci
C8529,ICD10CM,Any_malignancy,cci
C858,ICD10CM,Any_malignancy,cci
C8580,ICD10CM,Any_malignancy,cci
C8581,ICD10CM,Any_malignancy,cci
C8582,ICD10CM,Any_malignancy,cci
C8583,ICD10CM,Any_malignancy,cci
C8584,ICD10CM,Any_malignancy,cci
C8585,ICD10CM,Any_malignancy,cci
C8586,ICD10CM,Any_malignancy,cci
C8587,ICD10CM,Any_malignancy,cci
C8588,ICD10CM,Any_malignancy,cci
C8589,ICD10CM,Any_malignancy,cci
C8590,ICD10CM,Any_malignancy,cci
C8591,ICD10CM,Any_malignancy,cci
C8592,ICD10CM,Any_malignancy,cci
C8593,ICD10CM,Any_malignancy,cci
C8594,ICD10CM,Any_malignancy,cci
C8595,ICD10CM,Any_malignancy,cci
C8596,ICD10CM,Any_malignancy,cci
C8597,ICD10CM,Any_malignancy,cci
C8598,ICD10CM,Any_malignancy,cci
C8599,ICD10CM,Any_malignancy,cci
C88,ICD10CM,Any_malignancy,cci
C880,ICD10CM,Any_malignancy,cci
C882,ICD10CM,Any_malignancy,cci
C883,ICD10CM,Any_malignancy,cci
C884,ICD10CM,Any_malignancy,cci
C888,ICD10CM,Any_malignancy,cci
C889,ICD10CM,Any_malignancy,cci
C90,ICD10CM,Any_malignancy,cci
C9000,ICD10CM,Any_malignancy,cci
C9001,ICD10CM,Any_malignancy,cci
C9002,ICD10CM,Any_malignancy,cci
C9010,ICD10CM,Any_malignancy,cci
C9011,ICD10CM,Any_malignancy,cci
C9012,ICD10CM,Any_malignancy,cci
C9020,ICD10CM,Any_malignancy,cci
C9021,ICD10CM,Any_malignancy,cci
C9022,ICD10CM,Any_malignancy,cci
C903,ICD10CM,Any_malignancy,cci
C9030,ICD10CM,Any_malignancy,cci
C9031,ICD10CM,Any_malignancy,cci
C9032,ICD10CM,Any_malignancy,cci
C91,ICD10CM,Any_malignancy,cci
C9100,ICD10CM,Any_malignancy,cci
C9101,ICD10CM,Any_malignancy,cci
C9102,ICD10CM,Any_malignancy,cci
C9110,ICD10CM,Any_malignancy,cci
C9111,ICD10CM,Any_malignancy,cci
C9112,ICD10CM,Any_malignancy,cci
C9130,ICD10CM,Any_malignancy,cci
C9131,ICD10CM,Any_malignancy,cci
C9132,ICD10CM,Any_malignancy,cci
C9140,ICD10CM,Any_malignancy,cci
C9141,ICD10CM,Any_malignancy,cci
C9142,ICD10CM,Any_malignancy,cci
C9150,ICD10CM,Any_malignancy,cci
C9151,ICD10CM,Any_malignancy,cci
C9152,ICD10CM,Any_malignancy,cci
C916,ICD10CM,Any_malignancy,cci
C9160,ICD10CM,Any_malignancy,cci
C9161,ICD10CM,Any_malignancy,cci
C9162,ICD10CM,Any_malignancy,cci
C9190,ICD10CM,Any_malignancy,cci
C9191,ICD10CM,Any_malignancy,cci
C9192,ICD10CM,Any_malignancy,cci
C91A,ICD10CM,Any_malignancy,cci
C91A0,ICD10CM,Any_malignancy,cci
C91A1,ICD10CM,Any_malignancy,cci
C91A2,ICD10CM,Any_malignancy,cci
C91Z,ICD10CM,Any_malignancy,cci
C91Z0,ICD10CM,Any_malignancy,cci
C91Z1,ICD10CM,Any_malignancy,cci
C91Z2,ICD10CM,Any_malignancy,cci
C92,ICD10CM,Any_malignancy,cci
C9200,ICD10CM,Any_malignancy,cci
C9201,ICD10CM,Any_malignancy,cci
C9202,ICD10CM,Any_malignancy,cci
C9210,ICD10CM,Any_malignancy,cci
C9211,ICD10CM,Any_malignancy,cci
C9212,ICD10CM,Any_malignancy,cci
C9220,ICD10CM,Any_malignancy,cci
C9221,ICD10CM,Any_malignancy,cci
C9222,ICD10CM,Any_malignancy,cci
C9230,ICD10CM,Any_malignancy,cci
C9231,ICD10CM,Any_malignancy,cci
C9232,ICD10CM,Any_malignancy,cci
C9240,ICD10CM,Any_malignancy,cci
C9241,ICD10CM,Any_malignancy,cci
C9242,ICD10CM,Any_malignancy,cci
C9250,ICD10CM,Any_malignancy,cci
C9251,ICD10CM,Any_malignancy,cci
C9252,ICD10CM,Any_malignancy,cci
C926,ICD10CM,Any_malignancy,cci
C9260,ICD10CM,Any_malignancy,cci
C9261,ICD10CM,Any_malignancy,cci
C9262,ICD10CM,Any_malignancy,cci
C9290,ICD10CM,Any_malignancy,cci
C9291,ICD10CM,Any_malignancy,cci
C9292,ICD10CM,Any_malignancy,cci
C92A,ICD10CM,Any_malignancy,cci
C92A0,ICD10CM,Any_malignancy,cci
C92A1,ICD10CM,Any_malignancy,cci
C92A2,ICD10CM,Any_malignancy,cci
C92Z,ICD10CM,Any_malignancy,cci
C92Z0,ICD10CM,Any_malignancy,cci
C92Z1,ICD10CM,Any_malignancy,cci
C92Z2,ICD10CM,Any_malignancy,cci
C93,ICD10CM,Any_malignancy,cci
C9300,ICD10CM,Any_malignancy,cci
C9301,ICD10CM,Any_malignancy,cci
C9302,ICD10CM,Any_malignancy,cci
C9310,ICD10CM,Any_malignancy,cci
C9311,ICD10CM,Any_malignancy,cci
C9312,ICD10CM,Any_malignancy,cci
C933,ICD10CM,Any_malignancy,cci
C9330,ICD10CM,Any_malignancy,cci
C9331,ICD10CM,Any_malignancy,cci
C9332,ICD10CM,Any_malignancy,cci
C9390,ICD10CM,Any_malignancy,cci
C9391,ICD10CM,Any_malignancy,cci
C9392,ICD10CM,Any_malignancy,cci
C93Z,ICD10CM,Any_malignancy,cci
C93Z0,ICD10CM,Any_malignancy,cci
C93Z1,ICD10CM,Any_malignancy,cci
C93Z2,ICD10CM,Any_malignancy,cci
C94,ICD10CM,Any_malignancy,cci
C9400,ICD10CM,Any_malignancy,cci
C9401,ICD10CM,Any_malignancy,cci
C9402,ICD10CM,Any_malignancy,cci
C9420,ICD10CM,Any_malignancy,cci
C9421,ICD10CM,Any_malignancy,cci
C9422,ICD10CM,Any_malignancy,cci
C9430,ICD10CM,Any_malignancy,cci
C9431,ICD10CM,Any_malignancy,cci
C9432,ICD10CM,Any_malignancy,cci
C9440,ICD10CM,Any_malignancy,cci
C9441,ICD10CM,Any_malignancy,cci
C9442,ICD10CM,Any_malignancy,cci
C946,ICD10CM,Any_malignancy,cci
C948,ICD10CM,Any_malignancy,cci
C9480,ICD10CM,Any_malignancy,cci
C9481,ICD10CM,Any_malignancy,cci
C9482,ICD10CM,Any_malignancy,cci
C95,ICD10CM,Any_malignancy,cci
C9500,ICD10CM,Any_malignancy,cci
C9501,ICD10CM,Any_malignancy,cci
C9502,ICD10CM,Any_malignancy,cci
C9510,ICD10CM,Any_malignancy,cci
C9511,ICD10CM,Any_malignancy,cci
C9512,ICD10CM,Any_malignancy,cci
C9590,ICD10CM,Any_malignancy,cci
C9591,ICD10CM,Any_malignancy,cci
C9592,ICD10CM,Any_malignancy,cci
C96,ICD10CM,Any_malignancy,cci
C960,ICD10CM,Any_malignancy,cci
C9620,ICD10CM,Any_malignancy,cci
C9621,ICD10CM,Any_malignancy,cci
C9622,ICD10CM,Any_malignancy,cci
C9629,ICD10CM,Any_malignancy,cci
C964,ICD10CM,Any_malignancy,cci
C965,ICD10CM,Any_malignancy,cci
C966,ICD10CM,Any_malignancy,cci
C969,ICD10CM,Any_malignancy,cci
C96A,ICD10CM,Any_malignancy,cci
C96Z,ICD10CM,Any_malignancy,cci
140,ICD10CM,Any_malignancy,cci
1400,ICD10CM,Any_malignancy,cci
1401,ICD10CM,Any_malignancy,cci
1402,ICD10CM,Any_malignancy,cci
1403,ICD10CM,Any_malignancy,cci
1404,ICD10CM,Any_malignancy,cci
1405,ICD10CM,Any_malignancy,cci
1406,ICD10CM,Any_malignancy,cci
1408,ICD10CM,Any_malignancy,cci
1409,ICD10CM,Any_malignancy,cci
141,ICD10CM,Any_malignancy,cci
1410,ICD10CM,Any_malignancy,cci
1411,ICD10CM,Any_malignancy,cci
1412,ICD10CM,Any_malignancy,cci
1413,ICD10CM,Any_malignancy,cci
1414,ICD10CM,Any_malignancy,cci
1415,ICD10CM,Any_malignancy,cci
1416,ICD10CM,Any_malignancy,cci
1418,ICD10CM,Any_malignancy,cci
1419,ICD10CM,Any_malignancy,cci
142,ICD10CM,Any_malignancy,cci
1420,ICD10CM,Any_malignancy,cci
1421,ICD10CM,Any_malignancy,cci
1422,ICD10CM,Any_malignancy,cci
1423,ICD10CM,Any_malignancy,cci
1424,ICD10CM,Any_malignancy,cci
1425,ICD10CM,Any_malignancy,cci
1426,ICD10CM,Any_malignancy,cci
1427,ICD10CM,Any_malignancy,cci
1428,ICD10CM,Any_malignancy,cci
1429,ICD10CM,Any_malignancy,cci
143,ICD10CM,Any_malignancy,cci
1430,ICD10CM,Any_malignancy,cci
1431,ICD10CM,Any_malignancy,cci
1432,ICD10CM,Any_malignancy,cci
1433,ICD10CM,Any_malignancy,cci
1434,ICD10CM,Any_malignancy,cci
1435,ICD10CM,Any_malignancy,cci
1438,ICD10CM,Any_malignancy,cci
1439,ICD10CM,Any_malignancy,cci
144,ICD10CM,Any_malignancy,cci
1440,ICD10CM,Any_malignancy,cci
1441,ICD10CM,Any_malignancy,cci
1448,ICD10CM,Any_malignancy,cci
1449,ICD10CM,Any_malignancy,cci
145,ICD10CM,Any_malignancy,cci
1450,ICD10CM,Any_malignancy,cci
1451,ICD10CM,Any_malignancy,cci
1452,ICD10CM,Any_malignancy,cci
1453,ICD10CM,Any_malignancy,cci
1454,ICD10CM,Any_malignancy,cci
1455,ICD10CM,Any_malignancy,cci
1456,ICD10CM,Any_malignancy,cci
1458,ICD10CM,Any_malignancy,cci
1459,ICD10CM,Any_malignancy,cci
146,ICD10CM,Any_malignancy,cci
1460,ICD10CM,Any_malignancy,cci
1461,ICD10CM,Any_malignancy,cci
1462,ICD10CM,Any_malignancy,cci
1463,ICD10CM,Any_malignancy,cci
1464,ICD10CM,Any_malignancy,cci
1465,ICD10CM,Any_malignancy,cci
1466,ICD10CM,Any_malignancy,cci
1467,ICD10CM,Any_malignancy,cci
1468,ICD10CM,Any_malignancy,cci
1469,ICD10CM,Any_malignancy,cci
147,ICD10CM,Any_malignancy,cci
1470,ICD10CM,Any_malignancy,cci
1471,ICD10CM,Any_malignancy,cci
1472,ICD10CM,Any_malignancy,cci
1473,ICD10CM,Any_malignancy,cci
1474,ICD10CM,Any_malignancy,cci
1475,ICD10CM,Any_malignancy,cci
1478,ICD10CM,Any_malignancy,cci
1479,ICD10CM,Any_malignancy,cci
148,ICD10CM,Any_malignancy,cci
1480,ICD10CM,Any_malignancy,cci
1481,ICD10CM,Any_malignancy,cci
1482,ICD10CM,Any_malignancy,cci
1483,ICD10CM,Any_malignancy,cci
1488,ICD10CM,Any_malignancy,cci
1489,ICD10CM,Any_malignancy,cci
149,ICD10CM,Any_malignancy,cci
1490,ICD10CM,Any_malignancy,cci
1491,ICD10CM,Any_malignancy,cci
1498,ICD10CM,Any_malignancy,cci
1499,ICD10CM,Any_malignancy,cci
150,ICD10CM,Any_malignancy,cci
1500,ICD10CM,Any_malignancy,cci
1501,ICD10CM,Any_malignancy,cci
1502,ICD10CM,Any_malignancy,cci
1503,ICD10CM,Any_malignancy,cci
1504,ICD10CM,Any_malignancy,cci
1505,ICD10CM,Any_malignancy,cci
1508,ICD10CM,Any_malignancy,cci
1509,ICD10CM,Any_malignancy,cci
151,ICD10CM,Any_malignancy,cci
1510,ICD10CM,Any_malignancy,cci
1511,ICD10CM,Any_malignancy,cci
1512,ICD10CM,Any_malignancy,cci
1513,ICD10CM,Any_malignancy,cci
1514,ICD10CM,Any_malignancy,cci
1515,ICD10CM,Any_malignancy,cci
1516,ICD10CM,Any_malignancy,cci
1518,ICD10CM,Any_malignancy,cci
1519,ICD10CM,Any_malignancy,cci
152,ICD10CM,Any_malignancy,cci
1520,ICD10CM,Any_malignancy,cci
1521,ICD10CM,Any_malignancy,cci
1522,ICD10CM,Any_malignancy,cci
1523,ICD10CM,Any_malignancy,cci
1528,ICD10CM,Any_malignancy,cci
1529,ICD10CM,Any_malignancy,cci
153,ICD10CM,Any_malignancy,cci
1530,ICD10CM,Any_malignancy,cci
1531,ICD10CM,Any_malignancy,cci
1532,ICD10CM,Any_malignancy,cci
1533,ICD10CM,Any_malignancy,cci
1534,ICD10CM,Any_malignancy,cci
1535,ICD10CM,Any_malignancy,cci
1536,ICD10CM,Any_malignancy,cci
1537,ICD10CM,Any_malignancy,cci
1538,ICD10CM,Any_malignancy,cci
1539,ICD10CM,Any_malignancy,cci
154,ICD10CM,Any_malignancy,cci
1540,ICD10CM,Any_malignancy,cci
1541,ICD10CM,Any_malignancy,cci
1542,ICD10CM,Any_malignancy,cci
1543,ICD10CM,Any_malignancy,cci
1548,ICD10CM,Any_malignancy,cci
155,ICD10CM,Any_malignancy,cci
1550,ICD10CM,Any_malignancy,cci
1551,ICD10CM,Any_malignancy,cci
1552,ICD10CM,Any_malignancy,cci
156,ICD10CM,Any_malignancy,cci
1560,ICD10CM,Any_malignancy,cci
1561,ICD10CM,Any_malignancy,cci
1562,ICD10CM,Any_malignancy,cci
1568,ICD10CM,Any_malignancy,cci
1569,ICD10CM,Any_malignancy,cci
157,ICD10CM,Any_malignancy,cci
1570,ICD10CM,Any_malignancy,cci
1571,ICD10CM,Any_malignancy,cci
1572,ICD10CM,Any_malignancy,cci
1573,ICD10CM,Any_malignancy,cci
1574,ICD10CM,Any_malignancy,cci
1578,ICD10CM,Any_malignancy,cci
1579,ICD10CM,Any_malignancy,cci
158,ICD10CM,Any_malignancy,cci
1580,ICD10CM,Any_malignancy,cci
1588,ICD10CM,Any_malignancy,cci
1589,ICD10CM,Any_malignancy,cci
159,ICD10CM,Any_malignancy,cci
1590,ICD10CM,Any_malignancy,cci
1591,ICD10CM,Any_malignancy,cci
1598,ICD10CM,Any_malignancy,cci
1599,ICD10CM,Any_malignancy,cci
160,ICD10CM,Any_malignancy,cci
1600,ICD10CM,Any_malignancy,cci
1601,ICD10CM,Any_malignancy,cci
1602,ICD10CM,Any_malignancy,cci
1603,ICD10CM,Any_malignancy,cci
1604,ICD10CM,Any_malignancy,cci
1605,ICD10CM,Any_malignancy,cci
1608,ICD10CM,Any_malignancy,cci
1609,ICD10CM,Any_malignancy,cci
161,ICD10CM,Any_malignancy,cci
1610,ICD10CM,Any_malignancy,cci
1611,ICD10CM,Any_malignancy,cci
1612,ICD10CM,Any_malignancy,cci
1613,ICD10CM,Any_malignancy,cci
1618,ICD10CM,Any_malignancy,cci
1619,ICD10CM,Any_malignancy,cci
162,ICD10CM,Any_malignancy,cci
1620,ICD10CM,Any_malignancy,cci
1621,ICD10CM,Any_malignancy,cci
1622,ICD10CM,Any_malignancy,cci
1623,ICD10CM,Any_malignancy,cci
1624,ICD10CM,Any_malignancy,cci
1625,ICD10CM,Any_malignancy,cci
1628,ICD10CM,Any_malignancy,cci
1629,ICD10CM,Any_malignancy,cci
163,ICD10CM,Any_malignancy,cci
1630,ICD10CM,Any_malignancy,cci
1631,ICD10CM,Any_malignancy,cci
1638,ICD10CM,Any_malignancy,cci
1639,ICD10CM,Any_malignancy,cci
164,ICD10CM,Any_malignancy,cci
1640,ICD10CM,Any_malignancy,cci
1641,ICD10CM,Any_malignancy,cci
1642,ICD10CM,Any_malignancy,cci
1643,ICD10CM,Any_malignancy,cci
1648,ICD10CM,Any_malignancy,cci
1649,ICD10CM,Any_malignancy,cci
165,ICD10CM,Any_malignancy,cci
1650,ICD10CM,Any_malignancy,cci
1651,ICD10CM,Any_malignancy,cci
1652,ICD10CM,Any_malignancy,cci
1658,ICD10CM,Any_malignancy,cci
1659,ICD10CM,Any_malignancy,cci
170,ICD10CM,Any_malignancy,cci
1700,ICD10CM,Any_malignancy,cci
1701,ICD10CM,Any_malignancy,cci
1702,ICD10CM,Any_malignancy,cci
1703,ICD10CM,Any_malignancy,cci
1704,ICD10CM,Any_malignancy,cci
1705,ICD10CM,Any_malignancy,cci
1706,ICD10CM,Any_malignancy,cci
1707,ICD10CM,Any_malignancy,cci
1708,ICD10CM,Any_malignancy,cci
1709,ICD10CM,Any_malignancy,cci
171,ICD10CM,Any_malignancy,cci
1710,ICD10CM,Any_malignancy,cci
1711,ICD10CM,Any_malignancy,cci
1712,ICD10CM,Any_malignancy,cci
1713,ICD10CM,Any_malignancy,cci
1714,ICD10CM,Any_malignancy,cci
1715,ICD10CM,Any_malignancy,cci
1716,ICD10CM,Any_malignancy,cci
1717,ICD10CM,Any_malignancy,cci
1718,ICD10CM,Any_malignancy,cci
1719,ICD10CM,Any_malignancy,cci
172,ICD10CM,Any_malignancy,cci
1720,ICD10CM,Any_malignancy,cci
1721,ICD10CM,Any_malignancy,cci
1722,ICD10CM,Any_malignancy,cci
1723,ICD10CM,Any_malignancy,cci
1724,ICD10CM,Any_malignancy,cci
1725,ICD10CM,Any_malignancy,cci
1726,ICD10CM,Any_malignancy,cci
1727,ICD10CM,Any_malignancy,cci
1728,ICD10CM,Any_malignancy,cci
1729,ICD10CM,Any_malignancy,cci
174,ICD10CM,Any_malignancy,cci
1740,ICD10CM,Any_malignancy,cci
1741,ICD10CM,Any_malignancy,cci
1742,ICD10CM,Any_malignancy,cci
1743,ICD10CM,Any_malignancy,cci
1744,ICD10CM,Any_malignancy,cci
1745,ICD10CM,Any_malignancy,cci
1746,ICD10CM,Any_malignancy,cci
1748,ICD10CM,Any_malignancy,cci
1749,ICD10CM,Any_malignancy,cci
175,ICD10CM,Any_malignancy,cci
1750,ICD10CM,Any_malignancy,cci
1751,ICD10CM,Any_malignancy,cci
1752,ICD10CM,Any_malignancy,cci
1753,ICD10CM,Any_malignancy,cci
1754,ICD10CM,Any_malignancy,cci
1755,ICD10CM,Any_malignancy,cci
1756,ICD10CM,Any_malignancy,cci
1759,ICD10CM,Any_malignancy,cci
176,ICD10CM,Any_malignancy,cci
1760,ICD10CM,Any_malignancy,cci
1761,ICD10CM,Any_malignancy,cci
1762,ICD10CM,Any_malignancy,cci
1763,ICD10CM,Any_malignancy,cci
1764,ICD10CM,Any_malignancy,cci
1765,ICD10CM,Any_malignancy,cci
1768,ICD10CM,Any_malignancy,cci
1769,ICD10CM,Any_malignancy,cci
179,ICD10CM,Any_malignancy,cci
180,ICD10CM,Any_malignancy,cci
1800,ICD10CM,Any_malignancy,cci
1801,ICD10CM,Any_malignancy,cci
1802,ICD10CM,Any_malignancy,cci
1808,ICD10CM,Any_malignancy,cci
1809,ICD10CM,Any_malignancy,cci
181,ICD10CM,Any_malignancy,cci
1811,ICD10CM,Any_malignancy,cci
1812,ICD10CM,Any_malignancy,cci
1819,ICD10CM,Any_malignancy,cci
182,ICD10CM,Any_malignancy,cci
1820,ICD10CM,Any_malignancy,cci
1821,ICD10CM,Any_malignancy,cci
1828,ICD10CM,Any_malignancy,cci
1829,ICD10CM,Any_malignancy,cci
183,ICD10CM,Any_malignancy,cci
1830,ICD10CM,Any_malignancy,cci
1831,ICD10CM,Any_malignancy,cci
1832,ICD10CM,Any_malignancy,cci
1833,ICD10CM,Any_malignancy,cci
1834,ICD10CM,Any_malignancy,cci
1835,ICD10CM,Any_malignancy,cci
1838,ICD10CM,Any_malignancy,cci
1839,ICD10CM,Any_malignancy,cci
184,ICD10CM,Any_malignancy,cci
1840,ICD10CM,Any_malignancy,cci
1841,ICD10CM,Any_malignancy,cci
1842,ICD10CM,Any_malignancy,cci
1843,ICD10CM,Any_malignancy,cci
1844,ICD10CM,Any_malignancy,cci
1848,ICD10CM,Any_malignancy,cci
1849,ICD10CM,Any_malignancy,cci
185,ICD10CM,Any_malignancy,cci
186,ICD10CM,Any_malignancy,cci
1860,ICD10CM,Any_malignancy,cci
1869,ICD10CM,Any_malignancy,cci
187,ICD10CM,Any_malignancy,cci
1871,ICD10CM,Any_malignancy,cci
1872,ICD10CM,Any_malignancy,cci
1873,ICD10CM,Any_malignancy,cci
1874,ICD10CM,Any_malignancy,cci
1875,ICD10CM,Any_malignancy,cci
1876,ICD10CM,Any_malignancy,cci
1877,ICD10CM,Any_malignancy,cci
1878,ICD10CM,Any_malignancy,cci
1879,ICD10CM,Any_malignancy,cci
188,ICD10CM,Any_malignancy,cci
1880,ICD10CM,Any_malignancy,cci
1881,ICD10CM,Any_malignancy,cci
1882,ICD10CM,Any_malignancy,cci
1883,ICD10CM,Any_malignancy,cci
1884,ICD10CM,Any_malignancy,cci
1885,ICD10CM,Any_malignancy,cci
1886,ICD10CM,Any_malignancy,cci
1887,ICD10CM,Any_malignancy,cci
1888,ICD10CM,Any_malignancy,cci
1889,ICD10CM,Any_malignancy,cci
189,ICD10CM,Any_malignancy,cci
1890,ICD10CM,Any_malignancy,cci
1891,ICD10CM,Any_malignancy,cci
1892,ICD10CM,Any_malignancy,cci
1893,ICD10CM,Any_malignancy,cci
1894,ICD10CM,Any_malignancy,cci
1898,ICD10CM,Any_malignancy,cci
1899,ICD10CM,Any_malignancy,cci
190,ICD10CM,Any_malignancy,cci
1900,ICD10CM,Any_malignancy,cci
1901,ICD10CM,Any_malignancy,cci
1902,ICD10CM,Any_malignancy,cci
1903,ICD10CM,Any_malignancy,cci
1904,ICD10CM,Any_malignancy,cci
1905,ICD10CM,Any_malignancy,cci
1906,ICD10CM,Any_malignancy,cci
1907,ICD10CM,Any_malignancy,cci
1908,ICD10CM,Any_malignancy,cci
1909,ICD10CM,Any_malignancy,cci
191,ICD10CM,Any_malignancy,cci
1910,ICD10CM,Any_malignancy,cci
1911,ICD10CM,Any_malignancy,cci
1912,ICD10CM,Any_malignancy,cci
1913,ICD10CM,Any_malignancy,cci
1914,ICD10CM,Any_malignancy,cci
1915,ICD10CM,Any_malignancy,cci
1916,ICD10CM,Any_malignancy,cci
1917,ICD10CM,Any_malignancy,cci
1918,ICD10CM,Any_malignancy,cci
1919,ICD10CM,Any_malignancy,cci
192,ICD10CM,Any_malignancy,cci
1920,ICD10CM,Any_malignancy,cci
1921,ICD10CM,Any_malignancy,cci
1922,ICD10CM,Any_malignancy,cci
1923,ICD10CM,Any_malignancy,cci
1928,ICD10CM,Any_malignancy,cci
1929,ICD10CM,Any_malignancy,cci
193,ICD10CM,Any_malignancy,cci
194,ICD10CM,Any_malignancy,cci
1940,ICD10CM,Any_malignancy,cci
1941,ICD10CM,Any_malignancy,cci
1943,ICD10CM,Any_malignancy,cci
1944,ICD10CM,Any_malignancy,cci
1945,ICD10CM,Any_malignancy,cci
1946,ICD10CM,Any_malignancy,cci
1948,ICD10CM,Any_malignancy,cci
1949,ICD10CM,Any_malignancy,cci
195,ICD10CM,Any_malignancy,cci
1950,ICD10CM,Any_malignancy,cci
1951,ICD10CM,Any_malignancy,cci
1952,ICD10CM,Any_malignancy,cci
1953,ICD10CM,Any_malignancy,cci
1954,ICD10CM,Any_malignancy,cci
1955,ICD10CM,Any_malignancy,cci
1958,ICD10CM,Any_malignancy,cci
200,ICD10CM,Any_malignancy,cci
2000,ICD10CM,Any_malignancy,cci
20000,ICD10CM,Any_malignancy,cci
20001,ICD10CM,Any_malignancy,cci
20002,ICD10CM,Any_malignancy,cci
20003,ICD10CM,Any_malignancy,cci
20004,ICD10CM,Any_malignancy,cci
20005,ICD10CM,Any_malignancy,cci
20006,ICD10CM,Any_malignancy,cci
20007,ICD10CM,Any_malignancy,cci
20008,ICD10CM,Any_malignancy,cci
2001,ICD10CM,Any_malignancy,cci
20010,ICD10CM,Any_malignancy,cci
20011,ICD10CM,Any_malignancy,cci
20012,ICD10CM,Any_malignancy,cci
20013,ICD10CM,Any_malignancy,cci
20014,ICD10CM,Any_malignancy,cci
20015,ICD10CM,Any_malignancy,cci
20016,ICD10CM,Any_malignancy,cci
20017,ICD10CM,Any_malignancy,cci
20018,ICD10CM,Any_malignancy,cci
2002,ICD10CM,Any_malignancy,cci
20020,ICD10CM,Any_malignancy,cci
20021,ICD10CM,Any_malignancy,cci
20022,ICD10CM,Any_malignancy,cci
20023,ICD10CM,Any_malignancy,cci
20024,ICD10CM,Any_malignancy,cci
20025,ICD10CM,Any_malignancy,cci
20026,ICD10CM,Any_malignancy,cci
20027,ICD10CM,Any_malignancy,cci
20028,ICD10CM,Any_malignancy,cci
2003,ICD10CM,Any_malignancy,cci
20030,ICD10CM,Any_malignancy,cci
20031,ICD10CM,Any_malignancy,cci
20032,ICD10CM,Any_malignancy,cci
20033,ICD10CM,Any_malignancy,cci
20034,ICD10CM,Any_malignancy,cci
20035,ICD10CM,Any_malignancy,cci
20036,ICD10CM,Any_malignancy,cci
20037,ICD10CM,Any_malignancy,cci
20038,ICD10CM,Any_malignancy,cci
2004,ICD10CM,Any_malignancy,cci
20040,ICD10CM,Any_malignancy,cci
20041,ICD10CM,Any_malignancy,cci
20042,ICD10CM,Any_malignancy,cci
20043,ICD10CM,Any_malignancy,cci
20044,ICD10CM,Any_malignancy,cci
20045,ICD10CM,Any_malignancy,cci
20046,ICD10CM,Any_malignancy,cci
20047,ICD10CM,Any_malignancy,cci
20048,ICD10CM,Any_malignancy,cci
2005,ICD10CM,Any_malignancy,cci
